Repetition,Latitude,Longitude,Ground Truth,System Result,Final Result
5,51.6533411448831,-9.896663167377469,Inside,Inside,Correct
5,51.65526008579376,-9.89787085745497,Inside,Inside,Correct
5,51.65615612705255,-9.89874710364593,Inside,Inside,Correct
5,51.64672803076273,-9.89796976550339,Outside,Outside,Correct
5,51.6425054885722,-9.906163639867794,Outside,Outside,Correct
5,51.65105,-9.910680000000001,Inside,Inside,Correct
6,51.651071475650134,-9.910546858748765,Inside,Inside,Correct
6,51.64747701391691,-9.90969408695544,Inside,Inside,Correct
6,51.64898417566487,-9.915301074943704,Inside,Inside,Correct
6,51.65103898388577,-9.913027993158227,Inside,Inside,Correct
6,51.65204718597715,-9.908918704200094,Inside,Inside,Correct
6,51.64784136949204,-9.9241174581157,Inside,Inside,Correct
6,51.65676090450124,-9.915991875611065,Inside,Inside,Correct
6,51.652751826692,-9.910188849562896,Inside,Inside,Correct
6,51.65182896142046,-9.908636472926739,Inside,Inside,Correct
6,51.651061129551444,-9.910536720829567,Inside,Inside,Correct
6,51.6513910577118,-9.91646808763165,Inside,Inside,Correct
6,51.652906962785444,-9.911663652063334,Inside,Inside,Correct
6,51.64817701966582,-9.8978153723343,Inside,Inside,Correct
6,51.651294651242374,-9.904758744787845,Inside,Inside,Correct
6,51.656927576798545,-9.903617910262971,Inside,Inside,Correct
6,51.65084560201121,-9.909796517690154,Inside,Inside,Correct
6,51.64858452511938,-9.913711032313614,Inside,Inside,Correct
6,51.646911369275934,-9.898855678632124,Inside,Inside,Correct
6,51.65129847687406,-9.909103287863338,Inside,Inside,Correct
6,51.65595494877674,-9.921429830775704,Inside,Inside,Correct
6,51.65700273480445,-9.902362193255923,Inside,Inside,Correct
6,51.64630211026182,-9.92029366549195,Inside,Inside,Correct
6,51.646519888820336,-9.91345314842329,Inside,Inside,Correct
6,51.64337519675683,-9.916786675077741,Inside,Inside,Correct
6,51.651402658301,-9.914410783320282,Inside,Inside,Correct
6,51.653932790898416,-9.920357450567767,Inside,Inside,Correct
6,51.65475285263269,-9.921058742975319,Inside,Inside,Correct
6,51.650790380802434,-9.910868851529571,Inside,Inside,Correct
6,51.65491667393479,-9.919498753029334,Inside,Inside,Correct
6,51.650285766110706,-9.91258787017888,Inside,Inside,Correct
6,51.64543822209601,-9.897279953585082,Outside,Outside,Correct
6,51.659638989105254,-9.92542614066057,Outside,Outside,Correct
6,51.65106766653033,-9.891938508127206,Outside,Outside,Correct
6,51.63396177568824,-9.917186551069841,Outside,Outside,Correct
6,51.65329752585442,-9.927755466528842,Outside,Outside,Correct
6,51.65291089234277,-9.93528251831858,Outside,Outside,Correct
6,51.64165711769861,-9.897328443692041,Outside,Outside,Correct
6,51.65546676405878,-9.932672627824886,Outside,Outside,Correct
6,51.65803830951761,-9.886848284570792,Outside,Outside,Correct
6,51.637005371626536,-9.89980492263281,Outside,Outside,Correct
6,51.633965301242064,-9.918556182349246,Outside,Outside,Correct
6,51.63879453533724,-9.89303893830001,Outside,Outside,Correct
6,51.646742867086694,-9.928921080633637,Outside,Outside,Correct
6,51.639539380760276,-9.9105172337175,Outside,Outside,Correct
6,51.637650104550225,-9.898404488570845,Outside,Outside,Correct
6,51.64771610386919,-9.890283996005296,Outside,Outside,Correct
6,51.65297661775005,-9.930327581636854,Outside,Outside,Correct
6,51.66657390305682,-9.905100789226372,Outside,Outside,Correct
6,51.64348533503924,-9.928866698368921,Outside,Outside,Correct
6,51.65282399968552,-9.934772310865283,Outside,Outside,Correct
6,51.66461492711634,-9.924050692807002,Outside,Outside,Correct
6,51.63840799414795,-9.918037859983883,Outside,Outside,Correct
6,51.63741048242099,-9.902863730702403,Outside,Outside,Correct
6,51.647305872893504,-9.926334976982199,Outside,Outside,Correct
6,51.644819610332824,-9.891790607126913,Outside,Outside,Correct
6,51.646850771089035,-9.885049839344495,Outside,Outside,Correct
6,51.638377096662886,-9.91552655445238,Outside,Outside,Correct
6,51.6629686160261,-9.899510814221417,Outside,Outside,Correct
6,51.64037685148463,-9.929509909596298,Outside,Outside,Correct
6,51.638145632836824,-9.927483579536208,Outside,Outside,Correct
6,51.65787623729467,-9.920118505918657,Inside,Inside,Correct
6,51.65854459297755,-9.918694069296466,Inside,Inside,Correct
6,51.653257802769666,-9.896628481482605,Inside,Inside,Correct
6,51.64220714240301,-9.913310694707038,Outside,Outside,Correct
6,51.64221480345135,-9.907983260112747,Outside,Outside,Correct
6,51.64240338288772,-9.906700399441943,Outside,Outside,Correct
6,51.64205778395753,-9.910679116272266,Outside,Outside,Correct
6,51.65217485052271,-9.925061059893427,Inside,Inside,Correct
6,51.658183227946985,-9.901850799653419,Inside,Inside,Correct
6,51.64777575916983,-9.89718074389332,Outside,Outside,Correct
6,51.64535561318505,-9.899462448850198,Outside,Outside,Correct
6,51.65676030089685,-9.921879162346192,Inside,Inside,Correct
6,51.64276709207414,-9.905037820141782,Outside,Outside,Correct
6,51.64715356199662,-9.923742805499458,Outside,Outside,Correct
6,51.65889715870183,-9.903596477462823,Inside,Inside,Correct
6,51.64382779456101,-9.9193149371234,Outside,Outside,Correct
6,51.64220814863175,-9.908040533118156,Outside,Outside,Correct
6,51.65351466954365,-9.896739815241046,Inside,Inside,Correct
6,51.65902560529889,-9.903979443048758,Inside,Inside,Correct
6,51.64304308864565,-9.91727656537397,Outside,Outside,Correct
6,51.65567967351026,-9.898252557142944,Inside,Inside,Correct
6,51.643019971617676,-9.90415684722712,Outside,Outside,Correct
6,51.64789237963964,-9.897108743072106,Outside,Outside,Correct
6,51.65920451485094,-9.916795708636606,Inside,Inside,Correct
6,51.643814562076614,-9.90207389142878,Outside,Outside,Correct
6,51.657669285061786,-9.900866101507185,Inside,Inside,Correct
6,51.65887417983722,-9.903530760496876,Inside,Inside,Correct
6,51.659569750084266,-9.906034165628853,Inside,Inside,Correct
6,51.659433509840746,-9.90542973310637,Inside,Inside,Correct
6,51.6555949227249,-9.923188426806334,Inside,Inside,Correct
6,51.65105,-9.910680000000001,Inside,Inside,Correct
7,51.645052008323795,-9.91541943090961,Inside,Inside,Correct
7,51.64922844873786,-9.912071766686054,Inside,Inside,Correct
7,51.64730636913338,-9.91071774251259,Inside,Inside,Correct
7,51.650520759761605,-9.907644681223962,Inside,Inside,Correct
7,51.650045590791514,-9.912154056891518,Inside,Inside,Correct
7,51.65156845400408,-9.920420507038239,Inside,Inside,Correct
7,51.650520972986996,-9.915843035627864,Inside,Inside,Correct
7,51.651634887656,-9.91018142026387,Inside,Inside,Correct
7,51.650406949984664,-9.907005075427218,Inside,Inside,Correct
7,51.654713267738956,-9.914026507007451,Inside,Inside,Correct
7,51.65189316069694,-9.910241101033783,Inside,Inside,Correct
7,51.65605249628542,-9.91026279413929,Inside,Inside,Correct
7,51.65282965064337,-9.902305327554533,Inside,Inside,Correct
7,51.6521999014932,-9.900524134971267,Inside,Inside,Correct
7,51.656106241344624,-9.914626155567818,Inside,Inside,Correct
7,51.64646168447748,-9.91006147219825,Inside,Inside,Correct
7,51.64853725957869,-9.91414368587097,Inside,Inside,Correct
7,51.65123303406711,-9.912069471781198,Inside,Inside,Correct
7,51.65579085954613,-9.916185107210804,Inside,Inside,Correct
7,51.65201136131985,-9.906026286524876,Inside,Inside,Correct
7,51.64794866665071,-9.914240120461097,Inside,Inside,Correct
7,51.65100969630142,-9.911102431802346,Inside,Inside,Correct
7,51.65294084325645,-9.905756181326383,Inside,Inside,Correct
7,51.65807567267708,-9.912833488293984,Inside,Inside,Correct
7,51.6510255459786,-9.91066022082821,Inside,Inside,Correct
7,51.65548115511081,-9.911967752888735,Inside,Inside,Correct
7,51.64906464927711,-9.912812439191711,Inside,Inside,Correct
7,51.64391610521857,-9.905088421201112,Inside,Inside,Correct
7,51.654714017622354,-9.92011948224306,Inside,Inside,Correct
7,51.65811126328147,-9.911738823096092,Inside,Inside,Correct
7,51.63861236872438,-9.893717220529625,Outside,Outside,Correct
7,51.64213259071635,-9.916041932840546,Outside,Outside,Correct
7,51.646333584938134,-9.923158654000092,Outside,Outside,Correct
7,51.64583285289088,-9.925429392129896,Outside,Outside,Correct
7,51.646248158648426,-9.883736412384545,Outside,Outside,Correct
7,51.661327281213175,-9.916630424314347,Outside,Outside,Correct
7,51.645406271153504,-9.894160263670704,Outside,Outside,Correct
7,51.63448664448537,-9.916153360644232,Outside,Outside,Correct
7,51.668686120605834,-9.911901848415782,Outside,Outside,Correct
7,51.63831038009854,-9.901315036632251,Outside,Outside,Correct
7,51.65360565498874,-9.925570277520329,Outside,Outside,Correct
7,51.64186944099832,-9.90141914626494,Outside,Outside,Correct
7,51.66345889084031,-9.916608966055959,Outside,Outside,Correct
7,51.644583660389394,-9.888590403713536,Outside,Outside,Correct
7,51.66215379288943,-9.916737163111472,Outside,Outside,Correct
7,51.66326389168161,-9.90584009635202,Outside,Outside,Correct
7,51.65295245834552,-9.929334738427679,Outside,Outside,Correct
7,51.63388300476427,-9.913047191635588,Outside,Outside,Correct
7,51.63809542540153,-9.928921793153215,Outside,Outside,Correct
7,51.64091189640204,-9.893332001338015,Outside,Outside,Correct
7,51.66062256634601,-9.907981500915085,Outside,Outside,Correct
7,51.66260702191236,-9.918519584200832,Outside,Outside,Correct
7,51.636586451616076,-9.924846149569621,Outside,Outside,Correct
7,51.64400484927771,-9.92094657512026,Outside,Outside,Correct
7,51.660196094059614,-9.911482621852864,Outside,Outside,Correct
7,51.64815955146265,-9.933867583382442,Outside,Outside,Correct
7,51.65433827275801,-9.9247201334067,Outside,Outside,Correct
7,51.658416170435686,-9.92772881412543,Outside,Outside,Correct
7,51.639794763806336,-9.90815756722122,Outside,Outside,Correct
7,51.65427079537557,-9.894362941091266,Outside,Outside,Correct
7,51.64789420907419,-9.897107637369798,Outside,Outside,Correct
7,51.65921863148014,-9.91674657937171,Inside,Inside,Correct
7,51.656216956401515,-9.898815303565165,Inside,Inside,Correct
7,51.6573922741534,-9.92095804241984,Inside,Inside,Correct
7,51.660033796562345,-9.911377531439733,Inside,Inside,Correct
7,51.65690067099466,-9.92168937761678,Inside,Inside,Correct
7,51.64331318680537,-9.903293365359847,Outside,Outside,Correct
7,51.65502164156229,-9.9236854100981,Inside,Inside,Correct
7,51.65889208253659,-9.917778108785336,Inside,Inside,Correct
7,51.65999657908099,-9.90919008165033,Inside,Inside,Correct
7,51.64584157699434,-9.922495223584717,Outside,Outside,Correct
7,51.645226611731786,-9.921724143664276,Outside,Outside,Correct
7,51.642935683512015,-9.904433704441846,Outside,Outside,Correct
7,51.64934391009353,-9.924911155781471,Outside,Outside,Correct
7,51.6556458624002,-9.898220006155562,Inside,Inside,Correct
7,51.65984593770364,-9.907653108714284,Inside,Inside,Correct
7,51.650637321675134,-9.896200658547825,Outside,Outside,Correct
7,51.64686994154336,-9.897847035082432,Outside,Outside,Correct
7,51.64531760934431,-9.899512852673475,Outside,Outside,Correct
7,51.65017598919334,-9.925105912966378,Outside,Outside,Correct
7,51.65538793704419,-9.923377867716175,Inside,Inside,Correct
7,51.657824793600575,-9.901145709364298,Inside,Inside,Correct
7,51.6460049668094,-9.922678012146985,Outside,Outside,Correct
7,51.654179419026356,-9.924269417069366,Inside,Inside,Correct
7,51.65517574261768,-9.89779978052691,Inside,Inside,Correct
7,51.65408859991201,-9.8970371651275,Inside,Inside,Correct
7,51.65179957983197,-9.896235617060976,Inside,Inside,Correct
7,51.658463695490944,-9.918887180601262,Inside,Inside,Correct
7,51.65292742087965,-9.92485566639403,Inside,Inside,Correct
7,51.649595116391865,-9.924983489545221,Outside,Outside,Correct
7,51.65105,-9.910680000000001,Inside,Inside,Correct
8,51.65466875778304,-9.920621717477674,Inside,Inside,Correct
8,51.65677333742996,-9.908409503357898,Inside,Inside,Correct
8,51.651564210522714,-9.90968213323987,Inside,Inside,Correct
8,51.650213571443146,-9.909533271334507,Inside,Inside,Correct
8,51.65347710006959,-9.90844575751735,Inside,Inside,Correct
8,51.65288619102628,-9.9009313750282,Inside,Inside,Correct
8,51.654169544020384,-9.919823203353298,Inside,Inside,Correct
8,51.649564512875976,-9.914094364546234,Inside,Inside,Correct
8,51.650828843264044,-9.908992834403028,Inside,Inside,Correct
8,51.64953592841614,-9.912885689801186,Inside,Inside,Correct
8,51.64877676091851,-9.916370721992482,Inside,Inside,Correct
8,51.65511418981549,-9.916303126087604,Inside,Inside,Correct
8,51.65488976834062,-9.912305123158637,Inside,Inside,Correct
8,51.65590080396233,-9.899693317123903,Inside,Inside,Correct
8,51.650026097684076,-9.92433538954165,Inside,Inside,Correct
8,51.65012481821735,-9.90969242861404,Inside,Inside,Correct
8,51.649407806084426,-9.923551611692197,Inside,Inside,Correct
8,51.655815869762044,-9.912268881837248,Inside,Inside,Correct
8,51.64421238371435,-9.911811153099745,Inside,Inside,Correct
8,51.6497138812664,-9.910691266051028,Inside,Inside,Correct
8,51.652971195361815,-9.912688715853106,Inside,Inside,Correct
8,51.64997029347337,-9.90848162746884,Inside,Inside,Correct
8,51.65201841080761,-9.91551667027679,Inside,Inside,Correct
8,51.65595502138994,-9.918291900447544,Inside,Inside,Correct
8,51.65118245185935,-9.910721283328948,Inside,Inside,Correct
8,51.6492570595285,-9.913395406641666,Inside,Inside,Correct
8,51.656395046036764,-9.912119719220623,Inside,Inside,Correct
8,51.64971447881328,-9.921815605302594,Inside,Inside,Correct
8,51.65591751757512,-9.90687198289906,Inside,Inside,Correct
8,51.65657765571121,-9.915473405224612,Inside,Inside,Correct
8,51.64568392082533,-9.934802608217188,Outside,Outside,Correct
8,51.66416355545996,-9.905212806340623,Outside,Outside,Correct
8,51.65973316538428,-9.917898859204128,Outside,Outside,Correct
8,51.65649504630699,-9.8941060729474,Outside,Outside,Correct
8,51.64038236297945,-9.92127021104581,Outside,Outside,Correct
8,51.65581498219246,-9.92717796261557,Outside,Outside,Correct
8,51.65457158721927,-9.932313134959283,Outside,Outside,Correct
8,51.65884767137571,-9.924461448504683,Outside,Outside,Correct
8,51.65584093045005,-9.887103726793026,Outside,Outside,Correct
8,51.65978360066727,-9.934071840908912,Outside,Outside,Correct
8,51.65703129400471,-9.929075749682108,Outside,Outside,Correct
8,51.663200473055646,-9.900634954483028,Outside,Outside,Correct
8,51.654566112705375,-9.893181086621826,Outside,Outside,Correct
8,51.66178857836865,-9.931341960888416,Outside,Outside,Correct
8,51.659342103778634,-9.925776694930354,Outside,Outside,Correct
8,51.65746332266301,-9.922915387798511,Outside,Outside,Correct
8,51.64730215694659,-9.895454060934458,Outside,Outside,Correct
8,51.65555603266718,-9.930409517901301,Outside,Outside,Correct
8,51.63980502732326,-9.89056659411005,Outside,Outside,Correct
8,51.63878303467444,-9.928953953824232,Outside,Outside,Correct
8,51.643899924313054,-9.922579110478257,Outside,Outside,Correct
8,51.66032687825726,-9.921243779951652,Outside,Outside,Correct
8,51.645224075012635,-9.926632140181919,Outside,Outside,Correct
8,51.66118916399385,-9.91293685929279,Outside,Outside,Correct
8,51.654244113682324,-9.931576422388437,Outside,Outside,Correct
8,51.640285468983606,-9.913341454448064,Outside,Outside,Correct
8,51.63926990415664,-9.902562651494682,Outside,Outside,Correct
8,51.65991645939742,-9.919042944974974,Outside,Outside,Correct
8,51.642984448273474,-9.890741173484942,Outside,Outside,Correct
8,51.660527677044556,-9.886423877196371,Outside,Outside,Correct
8,51.64464025614275,-9.920845476695304,Outside,Outside,Correct
8,51.64217858024893,-9.90831228295632,Outside,Outside,Correct
8,51.64993693545379,-9.925063037703016,Outside,Outside,Correct
8,51.64459952071508,-9.900581690185682,Outside,Outside,Correct
8,51.647816914116824,-9.8971549930344,Outside,Outside,Correct
8,51.660044067679024,-9.910763263061957,Inside,Inside,Correct
8,51.64670568024275,-9.897989579110808,Outside,Outside,Correct
8,51.64205820452084,-9.910820179817017,Outside,Outside,Correct
8,51.65868417235505,-9.918344240506626,Inside,Inside,Correct
8,51.65949250441786,-9.915678702609513,Inside,Inside,Correct
8,51.64629749477726,-9.898375572443216,Outside,Outside,Correct
8,51.64610750868911,-9.89857160513881,Outside,Outside,Correct
8,51.65896003342042,-9.91757949349535,Inside,Inside,Correct
8,51.649082428989715,-9.9248231648854,Outside,Outside,Correct
8,51.65857515866567,-9.902740674204692,Inside,Inside,Correct
8,51.66001246919864,-9.909463161276623,Inside,Inside,Correct
8,51.651009295887036,-9.925174528384867,Outside,Outside,Correct
8,51.6528615861609,-9.92487788939213,Inside,Inside,Correct
8,51.653615052768046,-9.924573080983148,Inside,Inside,Correct
8,51.651922541481895,-9.925106458513785,Inside,Inside,Correct
8,51.645102641401756,-9.921551147778112,Outside,Outside,Correct
8,51.65964331418214,-9.91495947516249,Inside,Inside,Correct
8,51.65396947209369,-9.896969781439509,Inside,Inside,Correct
8,51.656260885377705,-9.92249469397528,Inside,Inside,Correct
8,51.642150663170646,-9.91275778843586,Outside,Outside,Correct
8,51.64844637607018,-9.924553462634309,Outside,Outside,Correct
8,51.65290323744736,-9.924863925974844,Inside,Inside,Correct
8,51.65986011745247,-9.913597812958628,Inside,Inside,Correct
8,51.643760347684534,-9.919166413979454,Outside,Outside,Correct
8,51.646323545846094,-9.89834952803464,Outside,Outside,Correct
8,51.65105,-9.910680000000001,Inside,Inside,Correct
9,51.654665117376304,-9.913361577580703,Inside,Inside,Correct
9,51.65326202785786,-9.92410852643583,Inside,Inside,Correct
9,51.65288467186103,-9.898217120885132,Inside,Inside,Correct
9,51.65699736102966,-9.904535005248066,Inside,Inside,Correct
9,51.654100616493565,-9.90251579318841,Inside,Inside,Correct
9,51.6525243273015,-9.910207862458254,Inside,Inside,Correct
9,51.649867479660195,-9.91622293290578,Inside,Inside,Correct
9,51.653921839409215,-9.920738843531243,Inside,Inside,Correct
9,51.64900627468011,-9.90614993508249,Inside,Inside,Correct
9,51.651644185219766,-9.904272134498942,Inside,Inside,Correct
9,51.649681262850784,-9.924771203217434,Inside,Inside,Correct
9,51.65714225390979,-9.913939594450133,Inside,Inside,Correct
9,51.65234439009852,-9.901927929645153,Inside,Inside,Correct
9,51.65289852444057,-9.906390571036733,Inside,Inside,Correct
9,51.64909837611695,-9.901927103959702,Inside,Inside,Correct
9,51.650015740045646,-9.906325767531918,Inside,Inside,Correct
9,51.654407414961256,-9.90134324492873,Inside,Inside,Correct
9,51.65970937313223,-9.908674012658832,Inside,Inside,Correct
9,51.644803510052895,-9.914147618472184,Inside,Inside,Correct
9,51.65105546604069,-9.910678167182523,Inside,Inside,Correct
9,51.65112354409359,-9.909214868962454,Inside,Inside,Correct
9,51.65055015535483,-9.908412624232408,Inside,Inside,Correct
9,51.64831792105482,-9.904086260553,Inside,Inside,Correct
9,51.65111734999433,-9.910067900347947,Inside,Inside,Correct
9,51.65602473728956,-9.909702273582077,Inside,Inside,Correct
9,51.64733718083307,-9.904076402079582,Inside,Inside,Correct
9,51.654877283657484,-9.900480637000516,Inside,Inside,Correct
9,51.6511900303637,-9.913695283010636,Inside,Inside,Correct
9,51.65210013344072,-9.916870399095663,Inside,Inside,Correct
9,51.651786336210925,-9.904262801503299,Inside,Inside,Correct
9,51.641067212193306,-9.89065501010679,Outside,Outside,Correct
9,51.639802592886525,-9.891505039705146,Outside,Outside,Correct
9,51.66042508302021,-9.894471537456438,Outside,Outside,Correct
9,51.66390677113964,-9.929837942615894,Outside,Outside,Correct
9,51.63556226626849,-9.915178211069131,Outside,Outside,Correct
9,51.660238119018985,-9.889217372037347,Outside,Outside,Correct
9,51.64930759126925,-9.926080361539967,Outside,Outside,Correct
9,51.653379812515674,-9.885692540876446,Outside,Outside,Correct
9,51.66472541687906,-9.912805825143758,Outside,Outside,Correct
9,51.65791058260637,-9.920700822904594,Outside,Outside,Correct
9,51.639558067971926,-9.906213643989183,Outside,Outside,Correct
9,51.666038456184424,-9.922588980705592,Outside,Outside,Correct
9,51.64476403463175,-9.922268079308163,Outside,Outside,Correct
9,51.65189851513496,-9.89278595232627,Outside,Outside,Correct
9,51.66385492908995,-9.920537164242203,Outside,Outside,Correct
9,51.63581550663478,-9.900117267974807,Outside,Outside,Correct
9,51.63768061292555,-9.916158743999043,Outside,Outside,Correct
9,51.65569520277379,-9.893985472468927,Outside,Outside,Correct
9,51.63843517899393,-9.893190988213593,Outside,Outside,Correct
9,51.6509469221593,-9.889804183635853,Outside,Outside,Correct
9,51.651582771377925,-9.885269656248882,Outside,Outside,Correct
9,51.65013115066287,-9.893467617316642,Outside,Outside,Correct
9,51.661362298901246,-9.910274253484232,Outside,Outside,Correct
9,51.660204410057275,-9.935585501659746,Outside,Outside,Correct
9,51.63700812446304,-9.917414014752334,Outside,Outside,Correct
9,51.66641123216674,-9.917458070231383,Outside,Outside,Correct
9,51.66260212514707,-9.9117664457455,Outside,Outside,Correct
9,51.66097680556245,-9.924604637836666,Outside,Outside,Correct
9,51.63796378140438,-9.905189754819544,Outside,Outside,Correct
9,51.64860595315978,-9.930603612486495,Outside,Outside,Correct
9,51.65137712447804,-9.925165150604316,Inside,Inside,Correct
9,51.64242113416801,-9.906601528995044,Outside,Outside,Correct
9,51.642798805849836,-9.916441638688854,Outside,Outside,Correct
9,51.642062236301875,-9.910223955028393,Outside,Outside,Correct
9,51.643497175509516,-9.9185458085964,Outside,Outside,Correct
9,51.655373773780816,-9.897969592818919,Inside,Inside,Correct
9,51.64417955358081,-9.92003100448547,Outside,Outside,Correct
9,51.65184614978988,-9.896242083017384,Inside,Inside,Correct
9,51.64205801501716,-9.910783906137114,Outside,Outside,Correct
9,51.64327693016538,-9.903392928762074,Outside,Outside,Correct
9,51.646386634625316,-9.898287271544053,Outside,Outside,Correct
9,51.64440237613269,-9.92044048295052,Outside,Outside,Correct
9,51.64950699253577,-9.896400536336941,Outside,Outside,Correct
9,51.65816463222125,-9.901811914608112,Inside,Inside,Correct
9,51.65608888928361,-9.898673100965924,Inside,Inside,Correct
9,51.642866334481866,-9.916686647134123,Outside,Outside,Correct
9,51.658814994733675,-9.903365078987907,Inside,Inside,Correct
9,51.659498945469466,-9.905709644292926,Inside,Inside,Correct
9,51.643558843990064,-9.91869755857206,Outside,Outside,Correct
9,51.6526546728726,-9.896417629357726,Inside,Inside,Correct
9,51.64885609473983,-9.924736358420988,Outside,Outside,Correct
9,51.642469966823185,-9.915017875646733,Outside,Outside,Correct
9,51.65345415490994,-9.896712401505948,Inside,Inside,Correct
9,51.6600062552773,-9.912010377952242,Inside,Inside,Correct
9,51.64739507079368,-9.897437054437567,Outside,Outside,Correct
9,51.64976161593245,-9.92502493571904,Outside,Outside,Correct
9,51.65391740167218,-9.924418725251247,Inside,Inside,Correct
9,51.64625522118762,-9.898418258886691,Outside,Outside,Correct
9,51.659428241585616,-9.905407935447213,Inside,Inside,Correct
9,51.64497290007379,-9.89999690108425,Outside,Outside,Correct
9,51.65105,-9.910680000000001,Inside,Inside,Correct
10,51.64850876055544,-9.916322104232512,Inside,Inside,Correct
10,51.64678536375661,-9.901875047337954,Inside,Inside,Correct
10,51.64939749648171,-9.923677917856546,Inside,Inside,Correct
10,51.65130329982888,-9.923246215799649,Inside,Inside,Correct
10,51.651000675074265,-9.910654223274303,Inside,Inside,Correct
10,51.654574358002876,-9.910461173697676,Inside,Inside,Correct
10,51.6513837572889,-9.918174975719761,Inside,Inside,Correct
10,51.64902159744551,-9.911201185374292,Inside,Inside,Correct
10,51.65507103168669,-9.919529181160831,Inside,Inside,Correct
10,51.64560974053974,-9.907517375955308,Inside,Inside,Correct
10,51.648196958115356,-9.917754767664995,Inside,Inside,Correct
10,51.654148542248,-9.91869201455424,Inside,Inside,Correct
10,51.644036752620146,-9.918719727272794,Inside,Inside,Correct
10,51.65182955178756,-9.901156254346741,Inside,Inside,Correct
10,51.65084615171087,-9.911003547471086,Inside,Inside,Correct
10,51.64911731610468,-9.919164303965356,Inside,Inside,Correct
10,51.64320123752449,-9.91182448527505,Inside,Inside,Correct
10,51.64534645973131,-9.904289980031626,Inside,Inside,Correct
10,51.65500229533802,-9.921194357718178,Inside,Inside,Correct
10,51.654640736825755,-9.923200264950598,Inside,Inside,Correct
10,51.653494179731894,-9.9101074059464,Inside,Inside,Correct
10,51.651481514230426,-9.913375650032156,Inside,Inside,Correct
10,51.649567474756445,-9.921438881934838,Inside,Inside,Correct
10,51.645067346568844,-9.900732006351644,Inside,Inside,Correct
10,51.64794118059607,-9.902788955775799,Inside,Inside,Correct
10,51.65068812765603,-9.914874307056447,Inside,Inside,Correct
10,51.6514871319904,-9.9128549128874,Inside,Inside,Correct
10,51.64590268247822,-9.903512615743335,Inside,Inside,Correct
10,51.64881802886385,-9.908541945884949,Inside,Inside,Correct
10,51.652459273031674,-9.908295908597669,Inside,Inside,Correct
10,51.659653846233006,-9.933657858282434,Outside,Outside,Correct
10,51.6620069126529,-9.926010286538164,Outside,Outside,Correct
10,51.65642860336421,-9.931142365971326,Outside,Outside,Correct
10,51.65589813214662,-9.926696561615493,Outside,Outside,Correct
10,51.660327392763215,-9.911264874410888,Outside,Outside,Correct
10,51.63927965282263,-9.920867255063838,Outside,Outside,Correct
10,51.63860273710648,-9.90126628858565,Outside,Outside,Correct
10,51.65555016990669,-9.926210059180512,Outside,Outside,Correct
10,51.64571634359054,-9.932940752731794,Outside,Outside,Correct
10,51.63941434655635,-9.925079224218658,Outside,Outside,Correct
10,51.6360136518879,-9.910775065562403,Outside,Outside,Correct
10,51.65444265815893,-9.8957309908929,Outside,Outside,Correct
10,51.66521884481936,-9.91116261475388,Outside,Outside,Correct
10,51.660928322037925,-9.89514481448443,Outside,Outside,Correct
10,51.63940785878835,-9.899247260884586,Outside,Outside,Correct
10,51.66098807921519,-9.889841005877123,Outside,Outside,Correct
10,51.64526178132598,-9.933952196268834,Outside,Outside,Correct
10,51.65752845188958,-9.889635227816186,Outside,Outside,Correct
10,51.64465227920713,-9.888991956965686,Outside,Outside,Correct
10,51.646434506179375,-9.895366977191529,Outside,Outside,Correct
10,51.66014763583792,-9.907307788395496,Outside,Outside,Correct
10,51.63767251376944,-9.895772837412652,Outside,Outside,Correct
10,51.65160496084057,-9.9269099658375,Outside,Outside,Correct
10,51.64438447462061,-9.888725276437283,Outside,Outside,Correct
10,51.66262182676038,-9.898217702439695,Outside,Outside,Correct
10,51.63980370000691,-9.920714058704554,Outside,Outside,Correct
10,51.6378515215515,-9.894698385848846,Outside,Outside,Correct
10,51.64001627339307,-9.905065052743316,Outside,Outside,Correct
10,51.65289411869193,-9.931431693418702,Outside,Outside,Correct
10,51.63602027417615,-9.920906308948688,Outside,Outside,Correct
10,51.64973273090061,-9.925018114141613,Outside,Outside,Correct
10,51.655306356788394,-9.923449366698453,Inside,Inside,Correct
10,51.65567156851648,-9.898244724691965,Inside,Inside,Correct
10,51.65703877770428,-9.89986521337417,Inside,Inside,Correct
10,51.6559473885467,-9.922838010456385,Inside,Inside,Correct
10,51.65545963936106,-9.923313562028413,Inside,Inside,Correct
10,51.65971670033083,-9.90680392798743,Inside,Inside,Correct
10,51.64343360165222,-9.918384900378328,Outside,Outside,Correct
10,51.656878207867855,-9.92172027933367,Inside,Inside,Correct
10,51.65983708844521,-9.91377293018232,Inside,Inside,Correct
10,51.65096437670393,-9.925174011834834,Outside,Outside,Correct
10,51.653946763075666,-9.896957278674755,Inside,Inside,Correct
10,51.64253624090268,-9.906015198893925,Outside,Outside,Correct
10,51.65062619913161,-9.89620149514734,Outside,Outside,Correct
10,51.65796314400826,-9.919952760489398,Inside,Inside,Correct
10,51.6435427997039,-9.90270152525991,Outside,Outside,Correct
10,51.6597469888039,-9.906984338354256,Inside,Inside,Correct
10,51.648271366142694,-9.896895038443454,Outside,Outside,Correct
10,51.6439517993914,-9.91957807628262,Outside,Outside,Correct
10,51.657068677165555,-9.921451590012849,Inside,Inside,Correct
10,51.64277614232036,-9.90500342657452,Outside,Outside,Correct
